id,lock_version,json_schema_version,accession_id,deaccession_id,archival_object_id,resource_id,digital_object_id,digital_object_component_id,portion_id,"number",extent_type_id,"container_summary","physical_details","dimensions","created_by","last_modified_by","create_time","system_mtime","user_mtime"
2599,0,1,NULL,NULL,27240,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2600,0,1,NULL,NULL,27241,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2601,0,1,NULL,NULL,27242,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2602,0,1,NULL,NULL,27243,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2603,0,1,NULL,NULL,27244,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2604,0,1,NULL,NULL,27245,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2605,0,1,NULL,NULL,27246,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2606,0,1,NULL,NULL,27247,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2607,0,1,NULL,NULL,27248,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2608,0,1,NULL,NULL,27249,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2609,0,1,NULL,NULL,27250,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2610,0,1,NULL,NULL,27251,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2611,0,1,NULL,NULL,27252,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2612,0,1,NULL,NULL,27253,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2613,0,1,NULL,NULL,27254,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2614,0,1,NULL,NULL,27255,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2615,0,1,NULL,NULL,27256,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2616,0,1,NULL,NULL,27257,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2617,0,1,NULL,NULL,27258,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2618,0,1,NULL,NULL,27259,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2619,0,1,NULL,NULL,27260,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2620,0,1,NULL,NULL,27261,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2621,0,1,NULL,NULL,27262,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2622,0,1,NULL,NULL,27263,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2623,0,1,NULL,NULL,27264,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2624,0,1,NULL,NULL,27265,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:13","2016-10-11 16:24:13","2016-10-11 16:24:13"
2625,0,1,NULL,NULL,27266,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2626,0,1,NULL,NULL,27267,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2627,0,1,NULL,NULL,27268,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2628,0,1,NULL,NULL,27269,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2629,0,1,NULL,NULL,27270,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2630,0,1,NULL,NULL,27271,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2631,0,1,NULL,NULL,27272,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2632,0,1,NULL,NULL,27273,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2633,0,1,NULL,NULL,27274,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2634,0,1,NULL,NULL,27275,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2635,0,1,NULL,NULL,27276,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2636,0,1,NULL,NULL,27277,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2637,0,1,NULL,NULL,27278,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2638,0,1,NULL,NULL,27279,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2639,0,1,NULL,NULL,27280,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2640,0,1,NULL,NULL,27281,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2641,0,1,NULL,NULL,27282,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2642,0,1,NULL,NULL,27283,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2643,0,1,NULL,NULL,27284,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2644,0,1,NULL,NULL,27285,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2645,0,1,NULL,NULL,27286,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2646,0,1,NULL,NULL,27287,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2647,0,1,NULL,NULL,27288,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2648,0,1,NULL,NULL,27289,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2649,0,1,NULL,NULL,27290,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2650,0,1,NULL,NULL,27291,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2651,0,1,NULL,NULL,27292,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2652,0,1,NULL,NULL,27293,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2653,0,1,NULL,NULL,27294,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2654,0,1,NULL,NULL,27295,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2655,0,1,NULL,NULL,27296,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2656,0,1,NULL,NULL,27297,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2657,0,1,NULL,NULL,27298,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2658,0,1,NULL,NULL,27299,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2659,0,1,NULL,NULL,27300,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2660,0,1,NULL,NULL,27301,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2661,0,1,NULL,NULL,27302,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2662,0,1,NULL,NULL,27303,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2663,0,1,NULL,NULL,27304,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2664,0,1,NULL,NULL,27305,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2665,0,1,NULL,NULL,27306,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2666,0,1,NULL,NULL,27307,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2667,0,1,NULL,NULL,27308,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2668,0,1,NULL,NULL,27309,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:14","2016-10-11 16:24:14","2016-10-11 16:24:14"
2669,0,1,NULL,NULL,27310,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2670,0,1,NULL,NULL,27311,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2671,0,1,NULL,NULL,27312,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2672,0,1,NULL,NULL,27313,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2673,0,1,NULL,NULL,27314,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2674,0,1,NULL,NULL,27315,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2675,0,1,NULL,NULL,27316,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2676,0,1,NULL,NULL,27317,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2677,0,1,NULL,NULL,27318,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2678,0,1,NULL,NULL,27319,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2679,0,1,NULL,NULL,27320,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2680,0,1,NULL,NULL,27321,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2681,0,1,NULL,NULL,27322,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2682,0,1,NULL,NULL,27323,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2683,0,1,NULL,NULL,27324,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2684,0,1,NULL,NULL,27325,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2685,0,1,NULL,NULL,27326,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2686,0,1,NULL,NULL,27327,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2687,0,1,NULL,NULL,27328,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2688,0,1,NULL,NULL,27329,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2689,0,1,NULL,NULL,27330,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2690,0,1,NULL,NULL,27331,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2691,0,1,NULL,NULL,27332,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2692,0,1,NULL,NULL,27333,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2693,0,1,NULL,NULL,27334,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2694,0,1,NULL,NULL,27335,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2695,0,1,NULL,NULL,27336,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2696,0,1,NULL,NULL,27337,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2697,0,1,NULL,NULL,27338,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2698,0,1,NULL,NULL,27339,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2699,0,1,NULL,NULL,27340,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2700,0,1,NULL,NULL,27341,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2701,0,1,NULL,NULL,27342,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2702,0,1,NULL,NULL,27343,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2703,0,1,NULL,NULL,27344,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2704,0,1,NULL,NULL,27345,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2705,0,1,NULL,NULL,27346,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2706,0,1,NULL,NULL,27347,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2707,0,1,NULL,NULL,27348,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2708,0,1,NULL,NULL,27349,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2709,0,1,NULL,NULL,27350,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2710,0,1,NULL,NULL,27351,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:15","2016-10-11 16:24:15","2016-10-11 16:24:15"
2711,0,1,NULL,NULL,27352,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2712,0,1,NULL,NULL,27353,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2713,0,1,NULL,NULL,27354,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2714,0,1,NULL,NULL,27355,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2715,0,1,NULL,NULL,27356,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2716,0,1,NULL,NULL,27357,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2717,0,1,NULL,NULL,27358,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2718,0,1,NULL,NULL,27359,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2719,0,1,NULL,NULL,27360,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2720,0,1,NULL,NULL,27361,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2721,0,1,NULL,NULL,27362,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2722,0,1,NULL,NULL,27363,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2723,0,1,NULL,NULL,27364,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2724,0,1,NULL,NULL,27365,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2725,0,1,NULL,NULL,27366,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2726,0,1,NULL,NULL,27367,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2727,0,1,NULL,NULL,27368,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2728,0,1,NULL,NULL,27369,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2729,0,1,NULL,NULL,27370,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2730,0,1,NULL,NULL,27371,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2731,0,1,NULL,NULL,27372,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2732,0,1,NULL,NULL,27373,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2733,0,1,NULL,NULL,27374,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2734,0,1,NULL,NULL,27375,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2735,0,1,NULL,NULL,27376,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2736,0,1,NULL,NULL,27377,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2737,0,1,NULL,NULL,27378,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2738,0,1,NULL,NULL,27379,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2739,0,1,NULL,NULL,27380,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2740,0,1,NULL,NULL,27381,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
2741,0,1,NULL,NULL,27382,NULL,NULL,NULL,923,"1",4668,NULL,NULL,NULL,"admin","admin","2016-10-11 16:24:16","2016-10-11 16:24:16","2016-10-11 16:24:16"
